SMILES,nN.1,nBr,ATS3m,ATS5m,ATS4e,AATSm,AATS1m,AATS2m,AATS3m,AATSv,AATS1v,AATS3v,AATS3e,AATS6e,AATSp,AATS2p,AATS3i,AATS6i,AATS4s,AATS6s,ATSC8c,ATSCm,ATSC4m,ATSC7m,ATSC2v,ATSC5e,ATSC2p,ATSC4p,ATSC1i,ATSC2i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC4s,ATSC6s,AATSCc,AATSC4c,AATSC5c,AATSCm,AATSCv,AATSC6v,AATSCp,AATSC1p,AATSC2p,AATSC4p,AATSC1s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,MATS4c,MATS2v,MATS4e,MATS6e,MATS2p,MATS1i,MATS2i,MATS6s,GATS8m,GATS2v,GATS2p,GATS7p,GATS4s,SM1_DzZ,BCUTw-1h,BCUTp-1h,bpol,SpMax1_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin4_Bhm,SpMin1_Bhv,SpMax2_Bhi,SpMin1_Bhs,C1SP2,SCH-5,VCH-6,VP-7,Mse,Mpe,Mp,VR3_Dt,nHBint2,nHsOH,nsssN,SHBd,SHBint4,SHBint5,SaasC,minHssNH,minHCsats,minsCH3,minssCH2,maxsssCH,maxssssC,ETA_Epsilon_5,ETA_BetaP_ns_d,IC1,MIC1,MIC4,ZMIC3,ZMIC4,khs.sssN,khs.aasN,MDEC-13,RotBFrac,GGI3,JGI8,MWC4,AMW,WTPT-5,Flammability
C(CCN)CN,2,,72.822835,313.293393,215.9332,54.5356356,54.2767324,29.3763477,18.219833,141.8722715,186.965352,87.4854227,7.127646667,7.238592,1.56863,1.89252,173.8589524,189.1588115,1.866666667,2,,549.912324,8.5843437,6.51111235,-391.173963,0.149598815,-1.682369,-0.3541244,1.746624569,-7.3535983,2.949218978,3.628465547,0.699784,,-4.44753864,-1.296296296,-2.962962963,0.1594934,-0.544,0.3969298,3.5566847,41.467363,4.92345549,0.17123472,0.4824192,-0.533679,-0.1168415,-0.261619463,-0.1543299,-0.4329877,0.22821869,-0.24691358,-0.34128487,-0.31493889,-0.27189256,-0.2854865,-0.3128574,0.9172752,-0.213719938,-0.287769784,,1.54944476,1.61973641,,0.926438849,0.285714286,14.927765,6.5742615,11.798484,3.4282373,1.8517354,1.8329619,0.779464374,1.798199316,3.3155469,1.59323822,,,,,0.98739662,0.929847495,0.56159412,1.76668713,,,,0.936388889,,4.83856289,,,0.28685556,,0.775,,,0.62,,2.5881389,14.39522474,14.84314698,19.1759445,19.1759445,,,,0.6,0.125,,4.77537444,4.894447132,4.77665429,0
C(CCN)CCN,2,,899.579564,56.6616,277.97822,53.71131424,54.5539871,29.8618192,18.7412492,144.7326322,191.5659616,92.5656237,7.11315,7.257577333,1.756758,1.1214948,172.719645,182.538495,1.75,2.38952381,0.55897473,63.7491818,7.4992283,-22.2653,-46.196747,-0.33792,-1.883292593,-0.288565765,2.624224861,-8.9781541,-6.12481812,3.718764919,4.37378162,0.874563592,-4.56689342,-0.884353741,4.34523895,0.13869111,-4.11E-01,-0.597,3.3567532,42.67586841,-0.624386775,0.17932681,0.57931,-0.52313683,-0.7399122,-0.22834467,-0.7794785,-0.22675737,-0.46485261,0.269161,-0.296519,-0.299542218,-0.14249137,0.228824381,-0.29221864,0.112494271,-0.192684745,0.274849398,,1.535516797,1.5962978,0.166386492,0.835264133,0.285714286,14.927838,6.929514916,13.984898,3.45456376,2.83177557,1.8636639,0.916449825,1.82331571,3.46548795,1.65223622,,,,,0.9781536,0.926797386,0.56711748,1.1566417,,,,0.98611111,,,,,0.2625,,0.85555556,,,0.62727,,2.12595116,14.18656858,16.4911887,19.64621594,19.64621594,,,,0.666666667,0.125,,4.317488114,4.86265237,4.82538777,1
CCOC(C)(C)C,,,118.818532,236.216736,332.137452,54.8464871,56.5441847,42.1839157,24.2575841,152.316481,195.291962,122.8444278,7.773321524,6.718464,1.123865937,1.5275929,164.3177526,184.917652,1.421875,1,,638.6281311,58.8257639,,172.8556394,0.59823184,-0.135811752,0.8575298,-6.732245357,-2.325653368,-12.55141,12.158641,,,-2.776927438,2.765731293,3.218112245,0.7925539,0.528,0.226,3.4186339,45.999229,22.29657628,0.2253878,-0.5634788,-0.367588,0.178652,-0.138846372,-0.28576531,0.5761942,-0.5342975,0.119189342,0.6667742,0.1156225,0.612326,0.17353339,-0.18123596,-0.31364291,-0.56273654,0.315613,,0.96778381,1.8918985,,0.21813767,0.25,15.99491614,7.84268654,17.22898,3.519314114,2.333552793,1.83196995,1.249629723,1.8912812,3.334171183,1.699631953,,,,,0.978358131,0.925116713,0.574767665,2.2616493,,,,,,,,,0.311111111,2.528333,0.8927778,,0.5347222,0.8952,,1.473128427,14.22643593,13.67219,19.22126995,17.548617,,,,0.333333333,0.375,,4.812184355,4.862117384,,1
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,,,14278.23716,1641.98417,1645.8572,94.288174,94.15999956,86.5825167,89.23898223,226.168471,276.671188,249.8651143,7.7563537,7.7517171,1.522287,1.72796628,146.44374,158.551582,4.114285714,3.527131783,0.6516218,2451.64151,78.976575,-579.3677698,1837.898394,0.541921765,7.459496745,-4.262622468,19.69974286,39.171733,-56.8116796,-2.14949612,-34.875961,57.3935267,-27.71174548,29.7722799,-7.65455594,0.2922417,-0.1539547,0.2666988,36.5355149,49.9372188,-6.298473223,0.23594969,0.46168751,0.62162473,-0.229822,-0.3936274,0.1751974,0.14146299,0.9646153,-0.273854868,-0.73583622,0.367155,0.25196678,-0.12385318,0.26346621,0.2513157,0.2413341,-0.1419441,0.84927674,0.719656215,0.814598264,1.85316173,0.843373125,2,16.258397,12.24565651,34.71221,4.15981421,3.38419114,2.18655518,1.721587658,2.19375896,4.49462489,2.17175242,2,,0.67334392,1.49496667,1.14159633,0.9857497,0.673826964,22.3241877,,6,,1.7815613,8.678851497,29.1556327,-1.69548429,,0.48296978,1.68119634,,,,0.78485,0.7895,3.279111563,29.43373221,37.46244995,5.77452834,47.63866548,,,22.92739865,0.12195122,5.625,0.15243134,7.229113878,7.625999,,0
CCCCOC(=O)C(C)O,,,238.275825,171.315765,324.893568,74.66573942,72.32589987,5.76596717,4.7655165,168.767944,213.1344418,117.6727789,7.81146312,7.52989867,1.153187194,1.1386992,168.7885478,166.255319,3.7317732,2.794444444,-0.27187181,91.5466378,-288.278557,-2.6513117,-235.8157522,-0.841217889,-1.7466998,0.82655183,-5.5961764,-1.1381483,0.55567339,-3.824153347,-2.68648487,-1.385191328,-5.673611111,-24.9375,-7.166666667,0.2471869,-0.4114721,-0.982,37.56444324,45.64356529,-5.16313449,0.233478,-0.35422259,-0.41577317,0.2159761,-0.246678744,0.4725,-0.6823177,-0.47513449,-0.238888889,-0.2993929,-0.12611272,-0.313254955,-0.86846866,-0.27851791,-0.19418834,-0.218277297,-0.1486855,0.924284725,1.2343218,1.3458737,0.96784974,1.5272521,0.75,15.9987276,6.61888613,18.178898,3.57776826,2.563175441,1.82242662,1.196881,1.791648,3.525582421,1.6583148,1,,,0.63566,1.8618597,0.96356292,0.58468333,3.92827795,,1,,0.667369615,,,,,0.28879649,1.3971223,0.416898148,,,0.87273,,2.41389987,23.88977983,26.25857173,17.332834,18.32568959,,,1.437216448,0.555555556,0.375,,5.689422,6.87262263,,1
CCCC(=O)CCC,,,1264.141294,562.917938,287.71626,58.18371564,58.4437843,35.4413228,26.33627696,164.3718869,211.9115972,11.719649,7.3419833,6.8967537,1.19954933,1.168391894,166.857518,17.9889728,2.621794872,1.373737,0.477599,687.364511,-13.3148475,38.7476982,-292.1129994,-0.55817314,-1.753681784,-0.257997,-2.54427946,-1.2656835,-3.687455532,-0.473882754,-0.485753491,4.969288461,-0.53357851,-1.82438165,2.98347174,0.5966394,0.896,-0.1366759,31.2438496,48.49563818,0.66177181,0.21525539,-0.2188611,-0.449662,-0.661,-0.2538377,-0.14718248,-0.46778979,-0.57346189,0.11498929,0.15187325,-0.154448466,-0.9462593,0.74622127,-0.28945363,-0.1239415,-0.22168821,0.793347,,1.26721454,1.344764791,0.744154,1.564561654,0.25,15.99491639,7.19142124,16.262898,3.572437,2.183922,1.868454358,1.91617933,1.834481137,3.44479866,1.71214618,,,,,0.979341853,0.92852499,0.5949647,11.9313113,,,,,,,,,0.265625,2.35277778,0.771666667,,,0.79583,,1.763842123,17.4145959,16.23112361,2.8426451,23.98847895,,,0.666666667,0.571428571,0.375,,4.795321,5.186566594,,1
CC(COC(=O)C=C)O,,,1583.474615,168.54221,239.774628,86.5786153,81.7112922,63.735421,46.57278279,184.26998,223.312717,13.6242462,8.1288276,7.773188,1.21627581,1.134362214,167.5757872,167.7813855,3.233333333,3.933333333,0.3911969,752.2177664,-15.338697,-83.5139852,-145.56162,0.662998427,-1.227823962,2.11464953,-4.6148316,-7.54666952,-6.868988,-2.59842273,-2.71749218,4.3249182,-9.583333333,-22.33333333,-14.66666667,0.25669754,-0.8548941,0.999964,39.594876,46.6963643,-11.6329624,0.26358773,-0.4336333,-0.42338757,0.748832,-0.5324747,-0.189542484,-0.744444444,0.962962963,-0.733333333,-0.33335557,-0.1895178,-0.32533172,-0.223987789,-0.2517619,-0.2162889,-0.219447913,-0.25377699,,1.1765118,1.258459559,0.99674698,1.296266398,0.75,15.9987214,6.45151934,13.867,3.561271899,2.32516446,1.737136538,0.774614747,1.75911158,3.46285779,1.644589988,2,,,,1.22693296,0.982868937,0.61762685,3.325212929,,1,,0.668582766,,6.86299239,,,0.43379819,1.5386459,0.32592593,,,0.89,,3.181366329,28.39447,28.61446193,18.13392993,16.71418624,,,1.59541458,0.5,0.25,,4.934473933,6.84542746,,1
CC(C)C(=O)C,,,937.17398,18.289152,222.8616,61.71557788,59.35275687,41.32644793,31.23913267,165.37956,29.618849,126.7611886,7.574212267,,1.189614566,1.155493625,162.159717,,2.6,,,523.7576238,-396.937315,,89.28516151,0.2359845,-0.9711631,-1.27398234,-2.587911668,-1.35121359,9.5776449,,,,-1.91842778,-18.28125,,0.756495,-0.15599,0.733,32.73485148,47.9268221,,0.211996655,-0.39452,-0.359669,-0.3424668,-0.127893519,-0.26778333,-0.69375,0.39625,,-0.19997175,0.6932832,-0.28187623,,-0.16965787,-0.146663943,-0.42536683,,,1.47686,1.112433977,,1.711426188,0.25,15.99491589,7.174253512,11.897,3.55232488,2.6756861,1.83786375,0.649877297,1.8755976,3.157972182,1.762849,,,,,0.985615441,0.93629412,0.59263249,1.637438454,,,,,,,,,0.3592778,1.61851852,,0.212962963,,0.82778,,1.798794941,17.9258398,12.7418391,15.79229297,12.79229297,,,4.24264687,0.2,,,4.46598119,5.37957289,,1
CC=CC1=CC(=C(C=C1)O)OC,,,2746.741231,1449.676967,334.42972,81.94874917,84.34584,67.88257576,65.398674,21.398127,252.6648764,197.63248,7.794667,7.289747556,1.437948452,1.479745,152.9565697,164.934986,2.939393939,2.263888889,-0.21786524,843.3135793,-262.518358,-4.54267267,236.139792,-0.48621333,0.98344393,-1.994657122,-0.92649751,5.69314958,-7.93831153,-7.331272593,3.24217616,-2.61818983,-4.628472222,-5.244791667,1.23125,0.15272517,-0.247713,-0.49,35.1386581,51.57464817,-5.41187224,0.236593987,-0.5232111,0.258881,-0.45333116,-0.1928539,0.17669642,-0.119199811,-0.19227436,0.3342139,-0.1576528,0.12489165,-0.11521298,0.8382364,0.1938649,-0.28982541,0.115419,0.284283,1.482163587,0.865486321,0.914488148,0.749176175,1.17541665,0.5,15.9982652,8.946382214,15.34484,3.847158282,2.7187138,1.95319396,1.116868946,1.951297941,3.468194697,1.91114529,,,0.2456261,0.126162977,0.999514445,0.96457516,0.65632525,5.55958719,,1,,0.63318878,,,1.6976882,,,1.5362374,,,,0.78718,0.8333,3.3832189,25.277556,3.94723158,19.63859688,17.91528854,,,1.668817935,0.166666667,0.6875,,5.61677198,6.83682268,,1
CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C,,,5836.92226,5445.66147,1246.74456,67.2515972,69.21694178,54.8242321,48.2392694,171.4869174,219.6774536,153.7337676,7.62977983,7.519847,1.2167263,1.247638631,157.296992,168.12741,2.65146755,2.631492439,-0.162577,1721.943185,-435.2136115,-1697.9642,646.2964449,-0.29262381,1.971984334,13.8113491,-1.3763631,9.91665448,-6.86143579,41.55692631,-94.2417698,8.65142698,-5.191752778,-6.8989167,-24.9178833,0.1863759,-0.178127,0.278,34.4388637,48.11181794,4.82289658,0.21339862,-0.3298444,0.21434612,0.8686383,-0.15954138,0.43896,-0.382961583,0.4192157,-0.147442653,-0.163958664,0.14613218,-0.313653956,-0.37345655,0.144415,-0.171857295,0.9429426,-0.94519738,0.5864588,0.976526418,1.62391825,1.6932146,1.69218141,1,15.9979375,1.781113,38.54421,3.71882397,3.191546227,1.935983635,1.686913645,1.92775242,3.65851825,1.882851179,2,,,0.131246493,0.9928479,0.945568627,0.59798559,14.7635788,,,,,,,,,0.359633291,1.799653539,0.248249244,0.157825964,,0.85333,,2.59721832,21.3429385,27.8546416,33.82822717,31.7876677,,,12.71467,0.473684211,1.75,0.12345679,6.1717597,5.724288189,,1
CN(C)CC1=CC(=C(C(=C1)CN(C)C)O)CN(C)C,3,,4789.542393,527.42736,151.635828,65.9989498,72.51293589,53.844739,5.41623572,176.9267,218.8834936,184.434749,7.411598526,7.53486824,1.26328896,1.29221629,149.641784,169.74652,2.6321839,2.321882952,-0.35377225,154.697543,1355.454597,-1414.1166,15.113127,0.62488236,8.194544,8.896293888,-3.5549686,71.1176688,-67.233711,53.19647464,-12.5915823,115.4772115,-3.389492754,7.17276728,-22.92993856,0.1138118,0.1211337,-0.989,32.7181616,48.77266111,1.31278376,0.21242194,-0.41184172,0.9879217,0.61353751,-0.73684625,-0.3289551,0.4945184,0.2988827,-0.17537699,0.1712146,0.37588464,0.1623441,-0.1335349,0.46574451,-0.491813156,0.643196283,-0.271224584,0.81962171,0.61529721,0.5736389,1.828491,1.166351376,0.678571429,15.99491994,1.12652915,35.456589,3.891461911,3.21174169,2.163889,1.588158163,2.6125499,3.596293449,1.974113993,,,0.2833333,0.453899992,0.98491858,0.939556692,0.613842892,9.12819842,,1,3,0.37674363,1.565216674,,3.68479743,,,2.17537793,0.75747711,,,0.77833,0.2632,2.3971875,2.89565894,24.2466147,4.8235739,38.34251959,3,,5.575151282,0.315789474,1.75,,6.16331484,5.765552445,9.1328251,0
C(CO)CO,,,533.671242,36.31824,119.219364,73.29668285,64.81272767,35.8695695,22.2363175,15.154165,192.783139,83.12242325,7.553325,6.718464,1.16154711,1.3796688,174.3821198,184.917652,4.733333333,1,,57.4377212,34.44843366,,-316.1736817,-0.1859272,-1.197442291,0.26226517,-0.715594219,-6.3674293,1.74838876,0.287891268,,,-8.19467456,9.31588757,0.782544379,0.3228998,0.8375449,-0.19811117,39.336786,41.9411913,23.696492,0.17143679,-0.1486242,-0.59872115,0.17484334,-0.675788955,-0.262327416,0.6215917,-0.691814596,0.782544379,0.259382295,-0.38469456,0.187731157,0.283827598,-0.34934723,-0.61239588,-0.326949176,0.25719,,1.49365146,1.56771865,,0.99719,0.5,15.99825767,5.59755242,8.745656,3.348944538,1.336618418,1.729938238,0.395213275,1.78857614,2.971141118,1.458912529,,,,,1.1635946,0.96923769,0.5536138,7.254329927,,2,,1.552777778,12.27664931,,,,0.422222222,,0.9375,,,0.8476,,2.45841641,15.9839861,12.99526343,17.952166,15.38732134,,,,0.5,0.125,,3.7612116,5.85186884,,1
C1=CC=C(C=C1)CCCO,,,1671.218861,123.26517,33.89936,71.2626627,74.53845627,52.962765,34.817596,2.476284,248.1135468,144.354337,7.2357917,7.385738923,1.412666312,1.486922843,159.3485928,166.822812,2.83333333,2.67376923,-0.457462,723.413291,-12.4554459,19.47549521,-332.148459,0.15923182,-1.1254388,-0.66882393,2.253117342,-5.3756278,-7.142576316,-4.321995172,1.215492822,3.263634768,-2.85479798,-3.258149679,0.2195418,0.11533891,-0.324,0.1368614,32.88228769,52.94455753,-3.789285234,0.23937211,0.16434737,-0.2973665,-0.1596724,-0.129763545,-0.7365559,-0.77574992,0.15715878,0.7765593,-0.28615,-0.169486244,-0.4955776,-0.4511622,-0.12441573,0.7739533,-0.19793696,0.698292,0.8365144,1.2892279,1.183142134,0.7265438,0.864581721,0.25,15.99794329,8.5281863,13.118484,3.78399333,2.619181914,1.984838831,1.822532,1.95318571,3.487168364,1.88741833,,,0.327515,0.11787756,0.98444177,0.94998217,0.64877567,3.726365763,,1,,0.662391227,,,1.32361111,,0.39783333,,0.28661474,,,0.73333,,2.69919984,2.1526,26.128747,17.8356815,17.23575328,,,,0.3,0.1875,,5.24174715,6.185855227,,1
CCC=CCCO,,,843.982656,483.786622,193.9772,59.6781553,59.4386411,33.859435,22.813425,164.76363,29.135234,14.6498312,7.174554162,7.2792558,1.195366256,1.17191967,167.3354244,173.82767,2.64814815,2.25,0.1466736,65.733644,-27.44979697,-2.5183937,-375.3665232,0.728687,-1.491277668,-0.6345898,-0.82416813,-7.82924387,-4.457722735,-1.197256936,4.84323844,1.63962163,-3.25,1,,0.1272231,0.179,-0.387,31.887162,48.24718265,-0.46784562,0.21385724,-0.11516,-0.4815731,-0.233533,-0.18555556,-0.6756757,0.373737,-0.2173913,,0.1448337,-0.259743,0.682963,-0.56896424,-0.224943197,-0.3871211,-0.213525353,,,1.34714935,1.3589946,0.195888256,0.6875,0.25,15.9979425,6.84826132,13.118484,3.55576721,1.98881879,1.851623438,0.844297181,1.8443391,3.355253397,1.71679241,,,,,0.981983363,0.931682147,0.5932434,1.1566417,,1,,0.713827948,,,,,0.26381941,2.77256236,0.27435556,,,0.74583,,2.43594618,18.23167437,19.236551,15.47712598,17.24927679,,,,0.5,0.125,,4.317488114,5.267832369,,1
CC1=CCCC(C1C=CC(=O)C)(C)C,,,353.23311,2183.37749,791.599892,63.28596629,67.9335947,53.1176638,41.7512275,186.5819232,238.3288692,173.6166533,7.31724429,7.96842987,1.346798885,1.4573458,152.382749,17.529864,1.794146825,2.1424563,0.15266,164.7454,-14.63617,-1284.163162,451.5985947,0.71388374,1.695173446,-1.327167442,-4.12E-01,8.675137793,-2.43414143,16.33768264,-25.2784425,23.9128324,-2.2179337,1.1772326,21.7993622,0.4852825,-0.431,-0.622,31.2962957,52.46531615,15.243425,0.235147444,4.85E-01,0.2697515,-0.1184979,-0.65233324,-0.11697711,0.159136,-0.49328763,0.275941291,-0.88853679,0.1366289,0.16186111,0.2211588,0.114428269,-9.37E-01,0.1657864,0.2528797,0.3837337,0.96867439,1.5462112,1.383154268,0.497791,0.25,15.9949179,11.1875689,22.82214,3.84353451,2.97863186,2.36415861,1.426566264,1.99956598,3.58135442,2.24196,,,0.41666667,0.189262137,0.976736215,0.92952715,0.63134661,5.9719764,,,,,,,,,0.28374649,1.62553619,1.169885676,0.43694444,0.29641237,0.75476,,2.7274112,24.43354368,27.1857816,2.2223326,2.2223326,,,4.377658412,0.142857143,1.375,,5.91796644,5.651512214,,1
CC1=C(C(CCC1)(C)C)C=CC(=O)C,,,3467.925111,219.44861,737.85218,63.28596629,67.9335947,52.94161238,42.29176965,186.5819232,238.3288692,174.325948,7.31719756,7.7972429,1.346798885,1.4411699,152.3995744,17.5592748,1.857638889,2.28769841,0.11677876,164.7454,-277.4629581,-1361.7753,541.77988,0.1393378,2.83972161,-2.528763573,-4.13E-01,1.7647959,-24.62954228,18.23972997,-25.7534792,26.3742552,-1.965865,0.427539889,19.4523861,0.457649,-0.514,-0.376,31.2962957,52.46531615,15.241589,0.235147444,4.78E-01,0.3378923,-0.2431534,-0.5766412,-0.116554462,0.41196,-0.19365591,0.23157625,-0.112432559,0.163889978,-0.879,0.217185389,0.14673114,-9.41E-01,0.132232742,0.213666514,0.3555661,0.9356233,0.972493146,1.36929186,0.431587495,0.25,15.9949179,11.623215,22.82214,3.8199629,2.9468513,2.34335137,1.45836111,1.998493213,3.57939741,2.113416,,,0.44194174,0.194149132,0.976736215,0.92952715,0.63134661,5.9719764,,,,,,,,,0.28498513,1.599424367,1.18155565,,0.24432874,0.75476,,2.58573784,23.64416319,27.12649724,2.2384872,2.2384872,,,4.377658412,0.142857143,1.375,,5.91796644,5.651512214,,1
C(CCO)CCO,,,927.1847,533.671242,244.1647,65.54996711,61.92829589,34.51988166,22.7582619,153.8616314,2.666687,95.441359,7.3174762,7.9479576,1.82434887,1.17853564,17.733615,18.784983,2.28333,4.733333333,0.43983967,674.553897,19.881663,-14.563981,-463.5979657,-0.2743187,-1.71519396,-0.3119961,-0.83582495,-8.864628181,-2.4648229,2.8457488,2.284446,0.37659489,-5.94598338,-4.88864266,11.9764543,0.2244335,1.45E-01,-0.1979966,35.5283635,43.91929583,1.97681415,0.189358558,-0.236562,-0.53599784,-0.9124544,-0.3333241,-0.6278855,-0.14572316,-0.29858726,0.73984329,0.645,-0.329864952,-0.54355851,0.329472,-0.2835974,-0.4369742,-0.26689466,0.32677441,,1.51513717,1.539654952,0.15243373,0.9642218,0.5,15.99825848,6.61976447,13.118484,3.445328378,1.964245841,1.843874798,0.764236255,1.837126,3.37311697,1.635639192,,,,,0.999386668,0.95516,0.565884526,1.1566417,,2,,1.417222222,,,,,0.325,,0.25,,,0.78148,,1.933497595,15.45246245,17.99967415,2.1746667,2.1746667,,,,0.666666667,0.125,,4.317488114,5.4789133,,1
CCC(=O)Cl,,,764.92771,,55.43514,195.543184,17.446423,94.54643213,5.9395187,214.6331163,242.8269217,113.9858143,7.879776667,,1.598536852,1.272697453,172.7522664,,4.17283956,,,194.511136,-814.85614,,-15.52114,,-0.55663235,-1.1673628,-2.48245761,-4.938796637,,,,,-0.626349261,-11.85738226,,0.1539868,-0.42572,,19.4511136,53.91537246,,0.31576221,-0.3289169,-0.3718682,-0.16694565,-0.69594362,-0.159682594,-1.97623376,,,-0.276184545,-0.19168448,-1.25878824,,-0.11752144,-0.251117484,-0.299756565,,,0.9313943,0.94633153,,2.65863115,0.89758824,34.96937961,6.4675445,6.84435,3.835859975,1.559968254,1.69926536,0.8392371,1.679555329,2.91727845,1.52124198,1,,,,1.31573197,0.9919678,0.67821497,1.257877729,,,,,,,,,0.34359568,1.8943299,0.739368999,,,0.9948,,2.1696447,29.392657,17.45496426,14.78317422,9.86889272,,,0.5,0.25,,,4.7333185,9.2289246,,1
CCOC(=O)CC1=CC=CC=C1,,,2215.846224,1614.478,32.914688,81.94874917,84.17388,63.56175385,47.14566434,21.398127,254.283341,163.1921825,7.653589,7.68519143,1.437948452,1.425416,159.6351384,163.4171,3.24166667,2.916666667,0.7921213,843.3135793,-67.41898989,-312.732266,-154.6893265,-0.736288889,-0.63388788,-2.39768275,-3.21962784,-3.7617545,2.3162286,2.895385113,-7.285797342,-3.28527819,-1.429398148,1.5771649,-4.373325,0.1248512,0.194935,0.371,35.1386581,51.57464817,2.2453674,0.236593987,-0.2757382,-0.1582722,-0.5994252,-0.59558256,-0.259825,0.3769291,-0.331439512,-0.15359768,0.15545989,-0.74983219,-0.2767849,-0.163338376,-0.6689612,-0.1715839,-0.5645275,-0.97439349,0.825469397,1.56278536,1.8447666,1.24391294,1.249463,0.5,15.99591968,8.582619895,15.992484,3.795874261,2.626238518,1.971193157,1.822532,1.94784277,3.51934493,1.873248168,1,,0.327515,0.1841821,0.999514445,0.96457516,0.65632525,5.78979121,,,,,,,0.99625,,0.44783557,1.88425926,0.369722222,,,0.82778,,2.7986869,24.2291322,29.89494594,19.854142,19.321373,,,0.516397779,0.333333333,0.5625,0.248163,5.49361443,6.83682268,,1
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,,,427.154334,266.669462,466.18468,96.54463672,97.92195367,84.1871686,68.25685312,239.739272,282.89348,198.923434,7.69453831,7.859699784,1.596881616,1.694676242,152.12814,156.387896,4.461685824,3.734234234,-0.353881,13.356775,-31.93298514,17.1927165,-297.5834951,-1.23489122,-1.124222136,-0.774831116,1.26786983,-5.49239514,1.792455,9.518816639,0.23546631,-6.653123225,-6.694642621,13.461327,-18.14143216,0.17846851,0.415631,-0.3473451,34.5985948,5.2643891,2.572322664,0.239454461,0.836389,-0.2391962,-0.13359157,-0.223154754,0.7399719,0.23114177,-0.359173,-0.4938977,0.23288767,-0.125965198,0.98371882,-0.277143444,-0.99892146,0.3854558,-0.85316467,-0.255914812,1.15213669,1.35396512,1.69747242,0.97456278,1.322259766,0.75,15.998777,8.841285762,15.992484,3.846856397,2.85986216,1.965752792,1.11998744,1.9559475,3.851327478,1.8811348,1,,0.59852793,0.17774963,1.11326,0.97931345,0.697656742,8.56978151,,1,,0.592668415,9.92875691,,1.32651592,,,,0.22388511,,,0.8556,0.2941,2.821475822,25.3474486,36.4127737,23.27477,22.8614225,,,,0.222222222,0.9375,0.531621,6.42632834,7.86478836,,1
CCOC=C,,,413.612978,67.647888,77.9185,64.747669,64.14274367,35.7321147,22.97849878,166.867953,197.5321449,12.7767645,7.64971111,6.718464,1.18128249,0.95868577,173.2343864,184.917652,2.272727273,1,,441.1976548,-151.7292991,,-163.847499,0.154994,-0.844814112,-1.74674942,-6.44521195,-4.94816294,-2.2886465,3.9245872,,,-1.3994828,-1.272189349,1.73964497,0.12198686,0.81,0.747,33.93828114,47.39319532,28.2957985,0.29263435,-0.88487737,-0.4446391,-0.97697722,-0.86661736,-0.182281394,-0.115653577,-0.6933531,0.28994828,0.6642876,-0.181957112,0.96419,0.215274261,-0.212478117,-0.46339866,-0.221254697,0.43171862,,1.86743639,1.1158963,,0.84341295,0.25,15.99491565,5.379583578,1.661656,3.3631145,1.293236562,1.68641398,0.4499513,1.672136,3.22332989,1.61847555,2,,,,0.99923861,0.94238317,0.59342883,7.254329927,,,,,,,,,0.336736111,1.918333333,0.725694444,,,0.85333,,2.441629874,19.24245455,15.27945215,12.51979411,1.242644,,,,0.5,0.125,,3.7612116,5.54288576,,1
CC(C)(CO)CO,,,1544.4756,48.5118,456.179364,65.54996711,61.92829589,45.86982,36.77321443,153.8616314,2.666687,133.625827,7.496223429,6.718464,1.82434887,1.2225841,156.182193,184.917652,3,1,,674.553897,-76.98431143,,211.7842746,0.948358,1.3479758,2.311231297,-0.83582495,7.53619884,6.793118275,0.37659489,,,-8.593493,-12.763712,0.486322715,0.22518877,-0.35,-0.3251661,35.5283635,43.91929583,24.1868246,0.189358558,-0.236562,0.4752492,0.3852522,-0.472741613,0.12683233,-0.21177285,0.98895814,0.486322715,-0.1552548,0.15691364,-0.8722349,0.227985323,0.215213365,-0.4369742,0.22162628,0.213287775,,1.46249839,1.6766747,,1.4546697,0.5,15.99825848,8.11252642,13.118484,3.55374582,2.333552793,1.866673588,1.17412529,1.83683774,2.971141118,1.725179468,,,,,0.999386668,0.95516,0.565884526,1.64126418,,2,,1.32777778,1.98766397,,,,0.325,1.798611111,0.45138889,,,0.78148,,2.78491674,17.1923914,15.2451524,2.74458194,19.4313115,,,,0.333333333,0.125,,4.84418786,5.4789133,,1
